geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Valencia_hdbscan_5_5
POINT (-0.3722572 39.4659099),Mi lugar Celíaco,,fast_food,,,,,,,,,,Argentinian,-0.3722572,39.4659099,-41440,4393345,mi lugar celíaco,-1
POINT (-0.3635925 39.4650791),,,cafe,,,,,,,,,,,-0.3635925,39.4650791,-40475,4393253,,-1
POINT (-0.3803149 39.4681765),Coco,,cafe,,,,,,,,,,bubble_tea,-0.3803149,39.4681765,-42337,4393597,coco,208
POINT (-0.3420754 39.4651073),Crizantema,deli,,,,,,,,,,,romanian,-0.3420754,39.4651073,-38080,4393256,crizantema,-1
POINT (-0.3763442 39.4770169),Diputació de València,,,,,government,,Plaza de Manises,4,,,,,-0.3763442,39.4770169,-41895,4394582,diputació de valència,-1
POINT (-0.3700386 39.4579597),Cantagua hostel,,,hostel,,,,Carrer de Vicente Lleó,28,46004,,,,-0.3700386,39.4579597,-41193,4392460,cantagua hostel,-1
POINT (-0.3736649 39.4622448),Kangoo Rent a Bike,bicycle,,,,,,,,,,,,-0.3736649,39.4622448,-41596,4392937,kangoo rent a bike,178
POINT (-0.3735369 39.4622372),Reborn Lab,clothes,,,,,,,,,,,,-0.3735369,39.4622372,-41582,4392936,reborn lab,178
POINT (-0.3735311 39.4619001),Flamingos Vintage Kilo,clothes,,,,,,,,,,,,-0.3735311,39.4619001,-41581,4392899,flamingos vintage kilo,178
POINT (-0.3753271 39.4667558),Waffle Time,,fast_food,,,,,,,,,,,-0.3753271,39.4667558,-41781,4393439,waffle time,214
POINT (-0.3739585 39.467924),Paco Perfumerias,perfumery,,,,,,,,,,,,-0.3739585,39.467924,-41629,4393569,paco perfumerias,220
POINT (-0.3758926 39.4730309),Passion Bike,rental,bicycle_rental,,,,,,,,,,,-0.3758926,39.4730309,-41844,4394138,passion bike,-1
POINT (-0.3763926 39.4732911),,,atm,,,,,,,,,Cash Zone,,-0.3763926,39.4732911,-41900,4394167,,232
POINT (-0.3766814 39.4735072),La Tendeta,gift,,,,,,,,,,,,-0.3766814,39.4735072,-41932,4394191,la tendeta,-1
POINT (-0.3767608 39.4734491),La Redona,,restaurant,,,,,,,,,,,-0.3767608,39.4734491,-41941,4394184,la redona,-1
POINT (-0.3800646 39.4754319),Souvenir Valencia,gift,,,,,,,,,,,,-0.3800646,39.4754319,-42309,4394405,souvenir valencia,187
POINT (-0.3804083 39.4761305),Amigo Doner Kebab Pizzaria,,restaurant,,,,,,,,,,,-0.3804083,39.4761305,-42347,4394483,amigo doner kebab pizzaria,187
POINT (-0.372171 39.4769018),Farmacia,chemist,,,,,,,,,,,,-0.372171,39.4769018,-41430,4394569,farmacia,129
POINT (-0.3734158 39.4703158),Zara,clothes,,,,,,,,,Zara,,,-0.3734158,39.4703158,-41569,4393836,zara,-1
POINT (-0.3791845 39.4717044),Siscopel,cosmetics,,,,,,,,,,,,-0.3791845,39.4717044,-42211,4393990,siscopel,-1
POINT (-0.3781444 39.4732442),Bar la Lonja,,cafe,,,,,,,,,,,-0.3781444,39.4732442,-42095,4394162,bar la lonja,-1
POINT (-0.3375495 39.4703861),Liaopastel,,cafe,,,,,,,,,,,-0.3375495,39.4703861,-37576,4393843,liaopastel,-1
POINT (-0.3279009 39.4761279),Moliner,bakery,,,,,,,,,,,,-0.3279009,39.4761279,-36502,4394483,moliner,39
POINT (-0.3278672 39.4763593),Santander,,atm,,,,,Avinguda de la Malva-rosa,21,,,,,-0.3278672,39.4763593,-36498,4394508,santander,39
POINT (-0.3582979 39.455906),Cervecería Casa Blanca,,cafe,,,,,,,,,,friture;local,-0.3582979,39.455906,-39886,4392231,cervecería casa blanca,67
POINT (-0.3719312 39.4704812),Suki Ramen,,restaurant,,,,,Carrer de les Monges de Santa Caterina,8,46002,,,ramen,-0.3719312,39.4704812,-41403,4393854,suki ramen,206
POINT (-0.373489 39.4580759),Supermercados Charter,supermarket,,,,,,Avinguda de Peris i Valero,63,46006,,,,-0.373489,39.4580759,-41577,4392473,supermercados charter,-1
POINT (-0.3765293 39.4587341),La Fragua Gastrotime,,restaurant,,,,,,9,46006,,,spanish,-0.3765293,39.4587341,-41915,4392546,la fragua gastrotime,-1
POINT (-0.3754291 39.4591938),Oli Bar Ruzafa,,bar,,,,,,20,46006,,,spanish;tapas,-0.3754291,39.4591938,-41793,4392597,oli bar ruzafa,-1
POINT (-0.3709247 39.4618662),Elixir Café,,cafe,,,,,Plaça del Baró de Cortés,,46006,,,coffee_shop,-0.3709247,39.4618662,-41291,4392895,elixir café,-1
POINT (-0.3721619 39.4547348),El Raco de Lluis,,restaurant,,,,,Bernia,4,,,,,-0.3721619,39.4547348,-41429,4392101,el raco de lluis,154
POINT (-0.3764785 39.4883131),Ayo Nature,pet,,,,,,Carrer de Maximilià Thous,1,,,,,-0.3764785,39.4883131,-41910,4395839,ayo nature,-1
POINT (-0.3749624 39.4888183),Alfresc,greengrocer,,,,,,,,,,,,-0.3749624,39.4888183,-41741,4395895,alfresc,86
POINT (-0.3748788 39.4889985),miscota,pet,,,,,,,,,,,,-0.3748788,39.4889985,-41732,4395915,miscota,86
POINT (-0.372687 39.4669186),Mangas,clothes,,,,,,,,,,,,-0.372687,39.4669186,-41488,4393457,mangas,-1
POINT (-0.3723828 39.4634684),,deli,,,,,,,,,,,,-0.3723828,39.4634684,-41454,4393073,,177
POINT (-0.3758303 39.4730271),Goat,,cafe,,,,,,,,,,coffee_shop,-0.3758303,39.4730271,-41837,4394137,goat,-1
POINT (-0.3732915 39.460682),Textiles Donat,fabric,,,,,,,,,,,,-0.3732915,39.460682,-41555,4392763,textiles donat,178
POINT (-0.3733602 39.4643215),Koyama,,restaurant,,,,,,,,,,asian,-0.3733602,39.4643215,-41562,4393168,koyama,176
POINT (-0.3649454 39.4642039),dicoval,wine,,,,,,,,,,,,-0.3649454,39.4642039,-40626,4393155,dicoval,-1
POINT (-0.376535 39.4956355),El Punt,,community_centre,,,,,,,,,,,-0.376535,39.4956355,-41916,4396654,el punt,29
POINT (-0.3538114 39.4535891),H&M,clothes,,,,,,,,,,,,-0.3538114,39.4535891,-39386,4391974,h&m,16
POINT (-0.3541588 39.4536534),C&A,clothes,,,,,,,,,,,,-0.3541588,39.4536534,-39425,4391981,c&a,16
POINT (-0.356399 39.4585776),,ticket,,,,,,,,,,,,-0.356399,39.4585776,-39674,4392529,,-1
POINT (-0.3642106 39.457318),Karina,hairdresser,,,,,,,,,,,,-0.3642106,39.457318,-40544,4392389,karina,120
POINT (-0.3668477 39.4609157),Lidl,supermarket,,,,,,,,,,,,-0.3668477,39.4609157,-40837,4392789,lidl,-1
POINT (-0.3540243 39.4536487),Zara,clothes,,,,,,,,,,,,-0.3540243,39.4536487,-39410,4391980,zara,16
POINT (-0.3623757 39.4599587),Lacolada,laundry,,,,,,,,,,,,-0.3623757,39.4599587,-40340,4392683,lacolada,-1
POINT (-0.3644057 39.4619426),Blue-wash Line Self Service,laundry,,,,,,,,,,,,-0.3644057,39.4619426,-40566,4392903,blue-wash line self service,158
POINT (-0.3705933 39.4691612),Voltereta Manhattan,,restaurant,,,,,Carrer d'Isabel la Catòlica,11,,,,,-0.3705933,39.4691612,-41254,4393707,voltereta manhattan,-1
POINT (-0.3757016 39.470207),Regus,,,,,coworking,,,,,Regus,,,-0.3757016,39.470207,-41823,4393823,regus,218
POINT (-0.3654658 39.4635483),Arevalo,,restaurant,,,,,,,,,,,-0.3654658,39.4635483,-40684,4393082,arevalo,161
POINT (-0.3643132 39.4609233),Las Delicias,,restaurant,,,,,,,,,,,-0.3643132,39.4609233,-40555,4392790,las delicias,-1
POINT (-0.3773369 39.4782191),Arondinos,,restaurant,,,,,,,,,,tapas,-0.3773369,39.4782191,-42005,4394715,arondinos,-1
POINT (-0.3680165 39.4670025),Dormitienda,bed,,,,,,,,,,,,-0.3680165,39.4670025,-40968,4393467,dormitienda,-1
POINT (-0.3939203 39.4820208),,,atm,,,,,,,,,Eurocaja Rural,,-0.3939203,39.4820208,-43851,4395139,,80
POINT (-0.3592704 39.4731162),La Cavina de Vegemar,,restaurant,,,,,Carrer d'Amadeu de Savoia,15,,,,,-0.3592704,39.4731162,-39994,4394147,la cavina de vegemar,58
POINT (-0.373118 39.4690304),La Tagliatella,,restaurant,,,,,,,,,,italian,-0.373118,39.4690304,-41535,4393692,la tagliatella,-1
POINT (-0.3646464 39.4610669),Christine,hairdresser,,,,,,,,,,,,-0.3646464,39.4610669,-40592,4392806,christine,-1
POINT (-0.3708799 39.4677696),lassal,,restaurant,,,,,,,,,,,-0.3708799,39.4677696,-41286,4393552,lassal,-1
POINT (-0.3681387 39.4657847),Romeo lounge,,bar,,,,,,,,,,,-0.3681387,39.4657847,-40981,4393331,romeo lounge,169
POINT (-0.3655496 39.4610177),Wok Buffet Libre Xiao,,restaurant,,,,,,,,,,chinese,-0.3655496,39.4610177,-40693,4392800,wok buffet libre xiao,-1
POINT (-0.3795265 39.4744951),SIBARIZZA,,restaurant,,,,,,,46001,,,italian,-0.3795265,39.4744951,-42249,4394301,sibarizza,187
POINT (-0.3665038 39.4665508),hac!,,cafe,,,,,,,,,,coffee_shop,-0.3665038,39.4665508,-40799,4393416,hac!,181
POINT (-0.3670886 39.4683026),Disidente,,restaurant,,,,,,,,,,,-0.3670886,39.4683026,-40864,4393611,disidente,192
POINT (-0.3753009 39.4680636),GAES,hearing_aids,,,,,,,,,,,,-0.3753009,39.4680636,-41778,4393585,gaes,223
POINT (-0.3752647 39.4679531),Decimas,clothes,,,,,,,,,Decimas,,,-0.3752647,39.4679531,-41774,4393573,decimas,223
POINT (-0.3627243 39.4866069),Quiles clínica dental,,dentist,,dentist,,,,,,,,,-0.3627243,39.4866069,-40378,4395649,quiles clínica dental,95
POINT (-0.3801355 39.4693356),Viu,,cafe,,,,,,,,,,,-0.3801355,39.4693356,-42317,4393726,viu,-1
POINT (-0.3681347 39.4618612),KH Vinyl Store,music,,,,,,,,,,,,-0.3681347,39.4618612,-40981,4392894,kh vinyl store,-1
POINT (-0.3667598 39.4696381),Cosas cucas,fashion_accessories,,,,,,,,,,,,-0.3667598,39.4696381,-40828,4393760,cosas cucas,185
POINT (-0.3707575 39.4606896),Let It Bloom,,cafe,,,,,,,,,,coffee_shop,-0.3707575,39.4606896,-41273,4392764,let it bloom,-1
POINT (-0.36949 39.4606516),Suma,supermarket,,,,,,,,,Suma,,,-0.36949,39.4606516,-41132,4392760,suma,-1
POINT (-0.3663412 39.4690609),Railowsky,books,,,,,,,,,,,,-0.3663412,39.4690609,-40781,4393696,railowsky,185
POINT (-0.3818594 39.4671089),,,cafe,,,,,,,,,,bubble_tea,-0.3818594,39.4671089,-42509,4393479,,-1
POINT (-0.3819729 39.4680024),Casa Capicúa,,cafe,,,,,,,,,,,-0.3819729,39.4680024,-42521,4393578,casa capicúa,-1
POINT (-0.3720343 39.4632038),Singer,sewing,,,,,,,,,,,,-0.3720343,39.4632038,-41415,4393044,singer,177
POINT (-0.3853971 39.4714189),Clínica Dental Sanitas Milenium Guimerá,,dentist,,,,,Gran Via de Ferran el Catòlic,24,46008,,,,-0.3853971,39.4714189,-42902,4393958,clínica dental sanitas milenium guimerá,166
POINT (-0.3524532 39.4791777),Colomer,,cafe,,,,,,,,,,coffee_shop,-0.3524532,39.4791777,-39235,4394822,colomer,-1
POINT (-0.3793093 39.4713236),Abanicos Valencia,fan,,,,,,,,,,,,-0.3793093,39.4713236,-42225,4393948,abanicos valencia,209
POINT (-0.3826109 39.4734727),Gremi de Fusters de València i Provincia,,,,,yes,,,,,,,,-0.3826109,39.4734727,-42592,4394187,gremi de fusters de valència i provincia,-1
POINT (-0.3781311 39.4759918),Acequia Real del Xùquer,,,,,yes,,,,,,,,-0.3781311,39.4759918,-42094,4394467,acequia real del xùquer,-1
POINT (-0.378668 39.4789501),Universidad Internacional Menéndez Pelayo,,university,,,,,Plaça del Carme,4,,,,,-0.378668,39.4789501,-42153,4394797,universidad internacional menéndez pelayo,-1
POINT (-0.3760475 39.4780031),Institut Interuniversitari López Piñero,,university,,,,,Plaça de Cisneros,4,46003,,,,-0.3760475,39.4780031,-41862,4394691,institut interuniversitari lópez piñero,201
POINT (-0.3314827 39.4681986),Semillas,,cafe,,,,,,,,,,,-0.3314827,39.4681986,-36901,4393600,semillas,-1
POINT (-0.3780536 39.4739813),Bar Central,,fast_food,,,,,,,,,,,-0.3780536,39.4739813,-42085,4394244,bar central,235
POINT (-0.3761495 39.4707951),Atenea Sky Rooftop,,bar,,,,,Carrer de Moratín,12,46002,,,,-0.3761495,39.4707951,-41873,4393889,atenea sky rooftop,228
POINT (-0.3355895 39.4661666),,,post_box,,,,,,,,,,,-0.3355895,39.4661666,-37358,4393374,,70
POINT (-0.3771695 39.4723701),La Sencilla,,pub,,,,,,,,,,,-0.3771695,39.4723701,-41987,4394064,la sencilla,-1
POINT (-0.365633 39.4657627),American Cupcakes,pastry,,,,,,,,,,,,-0.365633,39.4657627,-40702,4393329,american cupcakes,164
POINT (-0.3809586 39.4626713),Flying Bean Coffee,,cafe,,,,,,,,,,coffee_shop,-0.3809586,39.4626713,-42408,4392985,flying bean coffee,-1
POINT (-0.369729 39.4620054),Casa Raíz,,cafe,,,,,,,,,,,-0.369729,39.4620054,-41158,4392910,casa raíz,153
POINT (-0.3484404 39.453347),Tortugas marinas,,,attraction,,,,,,,,,,-0.3484404,39.453347,-38788,4391947,tortugas marinas,40
POINT (-0.348153 39.4533775),Templados/Focas,,,attraction,,,,,,,,,,-0.348153,39.4533775,-38756,4391950,templados/focas,40
POINT (-0.3484849 39.4535903),Flamencos europeos,,,attraction,,,,,,,,,,-0.3484849,39.4535903,-38793,4391974,flamencos europeos,40
POINT (-0.3465567 39.4529784),Flamencos,,,attraction,,,,,,,,,,-0.3465567,39.4529784,-38579,4391906,flamencos,40
POINT (-0.3471093 39.4533959),Cocodrilos,,,attraction,,,,,,,,,,-0.3471093,39.4533959,-38640,4391952,cocodrilos,40
POINT (-0.3471448 39.4535498),Oceános/Tiburones,,,attraction,,,,,,,,,,-0.3471448,39.4535498,-38644,4391969,oceános/tiburones,40
POINT (-0.3462388 39.4521366),Tortugas gigantes,,,attraction,,,,,,,,,,-0.3462388,39.4521366,-38543,4391812,tortugas gigantes,40
POINT (-0.3673107 39.4637763),Live Trinity College,,language_school,,,,,,,,,,,-0.3673107,39.4637763,-40889,4393108,live trinity college,170
POINT (-0.3704338 39.464451),Fisiosalud+,,,,physiotherapist,,,,,,,,,-0.3704338,39.464451,-41237,4393183,fisiosalud+,168
POINT (-0.3710153 39.4645871),Brooklyn Fitboxing,,,,,,fitness_centre,,,,,,,-0.3710153,39.4645871,-41301,4393198,brooklyn fitboxing,168
POINT (-0.3679313 39.4639166),Reino de Valencia asesores,,,,,consulting,,,,,,,,-0.3679313,39.4639166,-40958,4393123,reino de valencia asesores,-1
POINT (-0.3677894 39.4638791),Comprarcasa,,,,,estate_agent,,,,,,,,-0.3677894,39.4638791,-40942,4393119,comprarcasa,170
POINT (-0.3728786 39.4703033),Borda,,restaurant,,,,,,,46002,,Centro Aragonés de Valencia,spanish;regional,-0.3728786,39.4703033,-41509,4393834,borda,206
POINT (-0.3792704 39.4723741),Tabacos 54,tobacco,,,,,,,,,,,,-0.3792704,39.4723741,-42220,4394065,tabacos 54,-1
POINT (-0.3770009 39.4728272),VLC Regalos Souvenir Complimentos,gift,,,,,,,,,,,,-0.3770009,39.4728272,-41968,4394115,vlc regalos souvenir complimentos,-1
POINT (-0.3779373 39.4736979),,,atm,,,,,,,,,Caixa Bank,,-0.3779373,39.4736979,-42072,4394212,,235
POINT (-0.3996971 39.4919427),Jorge Milz Ramon Notario,,,,,notary,,,,46015,,,,-0.3996971,39.4919427,-44494,4396243,jorge milz ramon notario,42
POINT (-0.4001851 39.4952515),Move Mind & Body,,,,,,sports_centre,,,,,,,-0.4001851,39.4952515,-44549,4396611,move mind & body,-1
POINT (-0.3802823 39.4779336),La Lateria del Carmen,,bar,,,,,,,,,,,-0.3802823,39.4779336,-42333,4394684,la lateria del carmen,187
POINT (-0.3802718 39.47796),Todos contentos y yo tambien,books,,,,,,,,,,,,-0.3802718,39.47796,-42332,4394687,todos contentos y yo tambien,187
POINT (-0.3484238 39.4660737),Fiesta del Jamon,,bar,,,,,,,,,,,-0.3484238,39.4660737,-38787,4393363,fiesta del jamon,-1
POINT (-0.3481739 39.4662057),Lions Barber,hairdresser,,,,,,,,,,,,-0.3481739,39.4662057,-38759,4393378,lions barber,-1
POINT (-0.3476382 39.472462),Valhalla craft beer,,bar,,,,,,,,,,,-0.3476382,39.472462,-38699,4394074,valhalla craft beer,117
POINT (-0.3987484 39.4886178),Bajoquete Bar,,restaurant,,,,,,,46015,,,spanish;regional,-0.3987484,39.4886178,-44389,4395873,bajoquete bar,-1
POINT (-0.3993546 39.4891903),telepizza,,restaurant,,,,,,,46015,,,pizza,-0.3993546,39.4891903,-44456,4395937,telepizza,-1
POINT (-0.3991483 39.4889192),Paffuto,,restaurant,,,,,,,46015,,,italian;pizza,-0.3991483,39.4889192,-44433,4395906,paffuto,-1
POINT (-0.4002137 39.4925615),Consulado Gerald De La Republica de Polonia,,,,,diplomatic,,,,,,,,-0.4002137,39.4925615,-44552,4396312,consulado gerald de la republica de polonia,42
POINT (-0.3590174 39.4858548),Multiprecio,,,,,coworking,,,,,,,,-0.3590174,39.4858548,-39966,4395565,multiprecio,88
POINT (-0.3737454 39.4692524),Honest Greens,,restaurant,,,,,Carrer de Pascual i Genís,15,46002,Honest Greens,,organic,-0.3737454,39.4692524,-41605,4393717,honest greens,-1
POINT (-0.3607112 39.4848792),Antiga,,restaurant,,,,,,,,,,burger,-0.3607112,39.4848792,-40154,4395457,antiga,94
POINT (-0.3553665 39.4705356),Apicius,,restaurant,,,,,Carrer de Xile,10,46021,,,spanish,-0.3553665,39.4705356,-39559,4393860,apicius,102
POINT (-0.3859681 39.4672138),CLEM CAFÉ,,cafe,,,,,Carrer de Conca,40,46007,,,breakfast;cake;coffee_shop,-0.3859681,39.4672138,-42966,4393490,clem café,-1
POINT (-0.3603784 39.4924537),Celler de Carmen,,restaurant,,,,,,,,,,,-0.3603784,39.4924537,-40117,4396300,celler de carmen,-1
POINT (-0.391661 39.4966076),Clinica Dental SonrisaBonita,,dentist,,dentist,,,,,46025,,Dr. German Gomez,,-0.391661,39.4966076,-43600,4396762,clinica dental sonrisabonita,-1
POINT (-0.4042403 39.4767454),Vodafone,,,,,telecommunication,,,,,,,,-0.4042403,39.4767454,-45000,4394551,vodafone,30
POINT (-0.3784782 39.4725172),Arribada,books,,,,,,,,46001,,,,-0.3784782,39.4725172,-42132,4394081,arribada,-1
POINT (-0.3773503 39.472628),,,atm,,,,,,,46001,,Euronet,,-0.3773503,39.472628,-42007,4394093,,236
POINT (-0.3773531 39.4726447),Europound Exchange,,bureau_de_change,,,,,,,,,,,-0.3773531,39.4726447,-42007,4394095,europound exchange,236
POINT (-0.3771008 39.4735442),Cala Petita,bag,,,,,,,,46001,,,,-0.3771008,39.4735442,-41979,4394195,cala petita,234
POINT (-0.3778383 39.4736275),Papanato,,bar,,,,,,,46001,,,,-0.3778383,39.4736275,-42061,4394204,papanato,235
POINT (-0.3800447 39.4726838),New York,,fast_food,,,,,,,46001,,,kebab;pizza,-0.3800447,39.4726838,-42307,4394099,new york,-1
POINT (-0.3784985 39.4738999),,,post_box,,,,,,,,,Correos,,-0.3784985,39.4738999,-42134,4394235,,-1
POINT (-0.3793385 39.4746165),By Velcheva - Home Perfume,perfumery,,,,,,,,46001,,,,-0.3793385,39.4746165,-42228,4394314,by velcheva - home perfume,187
POINT (-0.3795744 39.4748351),,,atm,,,,,,,,,Cashzone,,-0.3795744,39.4748351,-42254,4394339,,187
POINT (-0.378612 39.4729962),Uncafé Mercat,,cafe,,,,,,,,,,coffee_shop,-0.378612,39.4729962,-42147,4394134,uncafé mercat,225
POINT (-0.3790708 39.4729065),Planet Universe - Clothes and Accessoires,clothes,,,,,,,,,,,,-0.3790708,39.4729065,-42198,4394124,planet universe - clothes and accessoires,226
POINT (-0.3798721 39.4770839),AmaMi,,restaurant,,,,,Carrer de Dalt,8,46003,,,italian,-0.3798721,39.4770839,-42287,4394589,amami,187
POINT (-0.3784222 39.4706855),Pura Vida Açaí,,cafe,,,,,,,,,,,-0.3784222,39.4706855,-42126,4393877,pura vida açaí,233
POINT (-0.3787112 39.4709784),La Rioja 8,,restaurant,,,,,,,,,,,-0.3787112,39.4709784,-42158,4393909,la rioja 8,-1
POINT (-0.3787911 39.4705798),La Terraza,,cafe,,,,,,,,,,,-0.3787911,39.4705798,-42167,4393865,la terraza,-1
POINT (-0.3794742 39.4699584),Amigo Doner Kebap,,fast_food,,,,,,,,,,kebab,-0.3794742,39.4699584,-42243,4393796,amigo doner kebap,217
POINT (-0.379827 39.4700343),Nails Art,beauty,,,,,,,,,,,,-0.379827,39.4700343,-42282,4393804,nails art,216
POINT (-0.3798232 39.4700033),Compro Oro,pawnbroker,,,,,,,,,Compro Oro,,,-0.3798232,39.4700033,-42282,4393801,compro oro,216
POINT (-0.3479117 39.4703945),Friends,,fast_food,,,,,,,,,,kebab,-0.3479117,39.4703945,-38730,4393844,friends,-1
POINT (-0.3649595 39.4612226),"Cefiba - Cerrajeria,Cajas Fuertes,Buzones",locksmith,,,,,,,,46006,,,,-0.3649595,39.4612226,-40627,4392823,"cefiba - cerrajeria,cajas fuertes,buzones",-1
POINT (-0.3648492 39.4611658),EL REY - Döner Kebab,,restaurant,,,,,,,46006,,,kebab,-0.3648492,39.4611658,-40615,4392817,el rey - döner kebab,-1
POINT (-0.3664246 39.4651844),,,post_box,,,,,,,,,Correos,,-0.3664246,39.4651844,-40790,4393264,,170
POINT (-0.3652059 39.4635214),ESSENS Men's Hair Studio,hairdresser,,,,,,,,,,,,-0.3652059,39.4635214,-40655,4393079,essens men's hair studio,161
POINT (-0.3659195 39.4639983),,houseware,,,,,,,,,,,,-0.3659195,39.4639983,-40734,4393132,,161
POINT (-0.3645045 39.4631527),Calzados Madrid,shoes,,,,,,,,,,,,-0.3645045,39.4631527,-40577,4393038,calzados madrid,160
POINT (-0.3650766 39.4616003),Notariat Lopez - Amo,,,,,notary,,,,46006,,,,-0.3650766,39.4616003,-40640,4392865,notariat lopez - amo,-1
POINT (-0.3663686 39.465399),EL Pan de Estrelles,bakery,,,,,,,,,,,,-0.3663686,39.465399,-40784,4393288,el pan de estrelles,170
POINT (-0.3658962 39.4641296),Yanni,beauty,,,,,,,,,,,,-0.3658962,39.4641296,-40732,4393147,yanni,161
POINT (-0.3676982 39.466688),Basic-Fit,,,,,,fitness_centre,,,,,,,-0.3676982,39.466688,-40932,4393432,basic-fit,-1
POINT (-0.3667342 39.4681745),Glück,,pub,,,,,,,46005,,,,-0.3667342,39.4681745,-40825,4393597,glück,192
POINT (-0.3669452 39.468136),Flama - Wood Fired Kitchen,,restaurant,,,,,,,,,,regional,-0.3669452,39.468136,-40848,4393593,flama - wood fired kitchen,192
POINT (-0.3764089 39.4738634),Farmacia Santa Catalina,,pharmacy,,pharmacy,,,,,,Apotek,,,-0.3764089,39.4738634,-41902,4394230,farmacia santa catalina,-1
POINT (-0.3759649 39.4738002),,,atm,,,,,,,46002,,,,-0.3759649,39.4738002,-41852,4394223,,230
POINT (-0.3779213 39.4744731),,,atm,,,,,,,,,ING,,-0.3779213,39.4744731,-42070,4394298,,-1
POINT (-0.3831922 39.4781743),Gina Melenas,,restaurant,,,,,Carrer de la Corona,37,46003,,,pizza,-0.3831922,39.4781743,-42657,4394710,gina melenas,-1
POINT (-0.3842437 39.4720991),Good Bike,bicycle,,,,,,Carrer d'Espinosa,,,,,,-0.3842437,39.4720991,-42774,4394034,good bike,162
POINT (-0.3629894 39.4851576),Riot,,cafe,,,,,,,,,,coffee_shop,-0.3629894,39.4851576,-40408,4395488,riot,-1
POINT (-0.3627068 39.4843228),Club Salud 24h,,clinic,,clinic,,,,,,,,,-0.3627068,39.4843228,-40377,4395395,club salud 24h,107
POINT (-0.3626411 39.484468),Suma express,supermarket,,,,,,,,,,,,-0.3626411,39.484468,-40369,4395411,suma express,107
POINT (-0.3626045 39.4845447),Clínica Dental Taberner,,dentist,,dentist,,,,,,,,,-0.3626045,39.4845447,-40365,4395420,clínica dental taberner,107
POINT (-0.3630468 39.4842208),GAES,hearing_aids,,,,,,,,,,,,-0.3630468,39.4842208,-40414,4395383,gaes,-1
POINT (-0.3626028 39.4850511),Cervecería al final de la palmera,,pub,,,,,,,,,,,-0.3626028,39.4850511,-40365,4395476,cervecería al final de la palmera,108
POINT (-0.3626868 39.4843603),Endurance Tattoo,tattoo,,,,,,,,,,,,-0.3626868,39.4843603,-40374,4395399,endurance tattoo,107
POINT (-0.3626709 39.4850729),Folder,stationery,,,,,,,,,,,,-0.3626709,39.4850729,-40373,4395478,folder,-1
POINT (-0.3879752 39.4690666),Resto - Bar Camiri,,restaurant,,,,,Carrer del Bon Orde,7,,,,spanish,-0.3879752,39.4690666,-43189,4393696,resto - bar camiri,-1
POINT (-0.3641199 39.4616409),Pizza Papa John's,,restaurant,,,,,,,,,,pizza,-0.3641199,39.4616409,-40534,4392870,pizza papa john's,158
POINT (-0.3658648 39.4637931),La Boutique Del Mate,tea,,,,,,,,,,,,-0.3658648,39.4637931,-40728,4393109,la boutique del mate,161
POINT (-0.3656308 39.4637863),Dona Germania Imobiliaria,,,,,estate_agent,,,,,,,,-0.3656308,39.4637863,-40702,4393109,dona germania imobiliaria,161
POINT (-0.3644791 39.4624854),Peluqueria Canina,pet_grooming,,,,,,,,,,,,-0.3644791,39.4624854,-40574,4392964,peluqueria canina,-1
POINT (-0.3648302 39.4625353),JST Barber Shop,hairdresser,,,,,,,,,,,,-0.3648302,39.4625353,-40613,4392969,jst barber shop,-1
POINT (-0.3654606 39.4634192),Ohana Vape,tobacco,,,,,,,,,,,,-0.3654606,39.4634192,-40683,4393068,ohana vape,161
POINT (-0.3655116 39.4635992),Gianna Hernandez Hair Studio,hairdresser,,,,,,,,,,,,-0.3655116,39.4635992,-40689,4393088,gianna hernandez hair studio,161
POINT (-0.3667643 39.4653639),La Bella Elisa,florist,,,,,,,,,,,,-0.3667643,39.4653639,-40828,4393284,la bella elisa,170
POINT (-0.3683674 39.4675113),Pepe Bosca Opticos,optician,,,,,,,,,,,,-0.3683674,39.4675113,-41007,4393523,pepe bosca opticos,186
POINT (-0.3685353 39.4692597),begin,,restaurant,,,,,,,46004,,,,-0.3685353,39.4692597,-41025,4393718,begin,194
